CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_log,PURCHASES_log,CASH_ADVANCE_log,activity,transactions_per_month,payment_ratio,payment_vs_spend,utilization,cash_ratio,oneoff_ratio,installment_ratio,cluster_3,pca1,pca2,profitability_score,profitability_category,segment
C12669,11077.99148,1.0,3419.92,3419.92,0.0,7837.414142,0.5,0.5,0.0,0.583333,12,8,12000.0,10934.50273,7294.953939,0.0,12,9.312805934497902,8.137664799729018,8.966791815077416,0.5416665,1.6666666666666667,0.0,0.9712362941163805,0.9230890325806184,2.2265887128116546,0.9715902634150776,0.0,2,1.0535715381309325,2.9730765330750955,93.46860810461538,Hög lönsamhet,Stureplan
C12670,899.195559,0.909091,921.94,256.1,665.84,5903.784384,0.916667,0.25,0.833333,0.333333,6,20,5000.0,6368.638423,288.469452,0.090909,12,6.802612027498519,6.8275642269727905,8.683518213824247,0.625,2.1666666666666665,0.090909,0.9328981316319686,0.17980315116976606,5.0,0.25060179658296966,0.6515451004951367,2,0.24922917881302656,1.6160683377634064,40.184206170487954,Hög lönsamhet,Stureplan
C12671,1154.410108,0.909091,0.0,0.0,0.0,2593.398852,0.0,0.0,0.0,0.083333,1,0,3000.0,2607.110273,471.642521,0.090909,12,7.052210631794271,0.0,7.86111011250149,0.0416665,0.08333333333333333,0.090909,1.004899563145505,0.38467514428523825,5.0,0.0,0.0,0,3.033414669381559,-0.9391535438614476,19.99577693343011,Hög lönsamhet,Becknare
C12672,846.223191,0.545455,437.6,437.6,0.0,4638.435613,0.083333,0.083333,0.0,0.333333,7,1,14500.0,1092.822745,203.614145,0.0,12,6.7419641676141495,6.083587835983788,8.442348002692839,0.208333,0.6666666666666666,0.0,0.2152481936903837,0.05835619550375836,5.0,0.8139880952380952,0.0,0,1.3655833718856751,0.666471540135537,32.13553912230769,Hög lönsamhet,Becknare
C12673,597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,0.0,0.083333,1,0,1500.0,1572.905114,160.096384,0.181818,12,6.394332368518662,0.0,3.6265312524743116,0.0416665,0.08333333333333333,0.181818,5.0,0.3980304130579614,0.36582227,0.0,0.0,0,1.4695716654878588,-2.5718308275273634,2.1051892447857696,Låg lönsamhet,Becknare
C12674,4413.803457,1.0,0.0,0.0,0.0,2007.044461,0.0,0.0,0.0,0.666667,11,0,5000.0,1305.912583,1423.184018,0.0,12,8.392718594946352,0.0,7.604916622498762,0.3333335,0.9166666666666666,0.0,0.6503404722172633,0.882584174565087,5.0,0.0,0.0,0,3.2375467261358826,0.7252375479127569,29.327209979230773,Hög lönsamhet,Becknare
C12675,3586.05105,1.0,141.0,40.0,101.0,1072.395255,0.5,0.083333,0.416667,0.25,3,7,4350.0,3843.798591,11760.91651,0.0,12,8.185085709379713,4.955827057601261,6.978582039200072,0.375,0.8333333333333334,0.0,3.165195660287721,0.8241900827396001,4.449772842323651,0.16597510373443983,0.4190871369294606,0,1.7776747377425652,0.6833082601891649,20.500320992307692,Hög lönsamhet,Becknare
C12676,1965.755378,1.0,889.66,580.09,309.57,0.0,1.0,0.583333,1.0,0.0,0,34,2500.0,2612.998677,691.369848,0.0,12,7.584140447666018,6.791962760930473,0.0,0.5,2.8333333333333335,0.0,2.9337779590416098,0.785987756097561,0.0,0.5861507992643938,0.3128043974698381,2,-0.7351978074112743,1.1256267343335695,8.244951453846154,Medel lönsamhet,Stureplan
C12677,19.897641,0.727273,375.23,0.0,375.23,0.0,0.916667,0.0,0.833333,0.0,0,11,6000.0,390.112154,90.478454,0.444444,12,3.0396362817869784,5.930200658504068,0.0,0.4583335,0.9166666666666666,0.444444,1.0368980517236797,0.003315720879853358,0.0,0.0,0.7895755739326221,1,-2.3534268900796698,-1.1633586334581147,0.33115482247460004,Låg lönsamhet,Mönstermedborgare
C12678,2740.10065,1.0,169.19,169.19,0.0,464.040014,0.083333,0.083333,0.0,0.083333,1,2,3200.0,1108.374243,625.831281,0.0,12,7.916114815803735,5.136915460006586,6.142123453498032,0.083333,0.25,0.0,1.7475903355781583,0.8560139487660106,1.723838233218173,0.6285151751550949,0.0,0,1.7032592973451068,0.34764202513816117,13.524625663076923,Hög lönsamhet,Becknare
C12679,393.700868,1.0,0.0,0.0,0.0,673.644618,0.0,0.0,0.0,0.166667,3,0,1000.0,319.088414,185.010395,0.0,12,5.978128181804969,0.0,6.514186060375177,0.0833335,0.25,0.0,0.4729725925124033,0.39330756043956044,5.0,0.0,0.0,0,2.7545860703865506,-0.9462933977705681,5.65973944923077,Medel lönsamhet,Becknare
C12680,459.134859,1.0,223.34,0.0,223.34,0.0,0.666667,0.0,0.666667,0.0,0,9,500.0,498.401939,455.872675,0.0,12,6.131519618255834,5.413162758217077,0.0,0.3333335,0.75,0.0,2.221636529375056,0.9164368443113773,0.0,0.0,0.6907280262262633,2,-0.35018885961725427,-0.19011841359579207,1.937703303846154,Låg lönsamhet,Stureplan
C12681,4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2,0,8500.0,1260.875219,1622.411952,0.0,12,8.477654581963282,0.0,6.857080534305896,0.0416665,0.16666666666666666,0.0,1.3264163643740583,0.5652469360075285,5.0,0.0,0.0,0,3.3531335567799405,-0.5578745392756598,24.32501803615385,Hög lönsamhet,Becknare
C12682,6668.982024,1.0,0.0,0.0,0.0,2230.439984,0.0,0.0,0.0,0.333333,7,0,7500.0,1752.332514,2371.318646,0.0,12,8.805372443853564,0.0,7.710402388793915,0.1666665,0.5833333333333334,0.0,0.7852922447229931,0.8890790593254233,5.0,0.0,0.0,0,3.5649504941245906,0.34749733126442284,39.37571537846154,Hög lönsamhet,Becknare
C12683,1238.049848,1.0,45.65,45.65,0.0,2475.656139,0.083333,0.083333,0.0,0.416667,10,1,1500.0,2643.105215,477.494152,0.083333,12,7.12210011326536,3.8426729272933526,7.814664598294419,0.25,0.9166666666666666,0.083333,1.0478923133604598,0.824816687541639,5.0,0.31342258839684173,0.0,0,2.3952650713102273,0.6761104258333062,19.634843316986988,Hög lönsamhet,Becknare
C12684,7801.511533,1.0,231.4,231.4,0.0,4109.465221,0.1,0.1,0.0,1.1,20,3,13500.0,1593.617739,1522.496755,0.0,10,8.962200952259831,5.448460024977757,8.321291493541919,0.6000000000000001,2.3,0.0,0.3670352850411521,0.5778469397081698,5.0,0.6982498491249246,0.0,2,1.5796693946865572,2.626605560406424,65.55879948454547,Hög lönsamhet,Stureplan
C12685,1114.506863,1.0,602.07,0.0,602.07,0.0,1.0,0.0,0.833333,0.0,0,15,1800.0,676.487532,248.438014,0.0,12,7.017064166251689,6.402033276225189,0.0,0.5,1.25,0.0,1.1217396521133531,0.6188266868406441,0.0,0.0,0.8575640605637614,2,-1.0735658700231354,0.6432768241934554,4.749695626923077,Medel lönsamhet,Stureplan
C12686,1212.426549,1.0,265.22,265.22,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,332.755679,441.115564,0.0,12,7.101203495110604,5.5843230346188735,0.0,0.0833335,0.16666666666666666,0.0,1.2499274246863494,0.40400751382872374,0.0,0.7261924319588193,0.0,2,0.037918967681993494,-0.4404071723984556,4.86719441923077,Medel lönsamhet,Stureplan
C12687,210.870503,1.0,664.05,664.05,0.0,0.0,0.2,0.2,0.0,0.0,0,5,7500.0,728.19268,140.348508,0.0,10,5.355975253130705,6.499862225799305,0.0,0.1,0.5,0.0,1.094944259830088,0.028112318757499002,0.0,0.8691185131863098,0.0,1,-0.7657908346289113,-0.8051860519810763,1.5621841045454545,Låg lönsamhet,Mönstermedborgare
C12688,6493.033342,1.0,447.5,447.5,0.0,1664.47374,0.416667,0.416667,0.0,0.583333,8,6,8000.0,1907.59974,1874.457189,0.0,12,8.778639086927406,6.105908681498851,7.417864890472507,0.5,1.1666666666666667,0.0,0.9028033353599558,0.811527726784152,3.0401346849315067,0.817351598173516,0.0,2,1.3351621198729156,2.2058998564217847,35.56035125384616,Hög lönsamhet,Stureplan
C12689,3106.036183,1.0,2128.56,1036.24,1092.32,2346.894867,0.916667,0.416667,0.75,0.416667,8,27,7200.0,5564.776852,697.464133,0.0,12,8.041424554964118,7.663670664594425,7.7612744043918696,0.666667,2.9166666666666665,0.0,1.24312140238987,0.4313340068046105,1.053099251085903,0.4649818717019062,0.4901461033133503,2,-0.38562165263917175,2.315821768511262,28.02607680846154,Hög lönsamhet,Stureplan
C12690,909.560162,1.0,912.1,669.88,242.22,752.060162,0.25,0.25,0.166667,0.416667,11,16,1200.0,1476.333722,668.368282,0.083333,12,6.814059972767291,6.8168454036222945,6.624145121022687,0.3333335,2.25,0.083333,0.8866016349002709,0.7573356885928393,0.7430690267760103,0.6618713565853176,0.23932417745282086,2,0.2409357265773418,1.4046631391653577,8.536461708538669,Medel lönsamhet,Stureplan
C12691,3633.533005,1.0,383.2,383.2,0.0,49.167984,0.083333,0.083333,0.0,0.083333,1,2,11000.0,1061.683135,953.456332,0.0,12,8.198235909912485,5.9511632503344565,3.9153770543122683,0.083333,0.25,0.0,2.449842106933308,0.3302911558040178,0.10175493377483444,0.793046357615894,0.0,2,0.5142048052206815,-0.21487065292157642,14.572468382307692,Hög lönsamhet,Stureplan
C12692,86.650277,0.727273,910.51,0.0,910.51,0.0,0.583333,0.0,0.5,0.0,0,14,7000.0,884.056926,126.337242,0.666667,12,4.473354771658884,6.8151025649855805,0.0,0.2916665,1.1666666666666667,0.666667,0.9698817632280501,0.01237684287958863,0.0,0.0,0.9010400688761121,1,-2.395640018890423,-1.148563081115108,0.8114822953201577,Låg lönsamhet,Mönstermedborgare
C12693,86.547135,0.818182,789.45,789.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,2500.0,1370.171713,119.649702,0.111111,12,4.47217733403879,6.6726024035421965,0.0,0.2083335,0.4166666666666667,0.111111,1.733407189575558,0.03460501199520192,0.0,0.887570970824667,0.0,1,-1.1479215818896706,-0.9522104315862329,0.903156908780827,Låg lönsamhet,Mönstermedborgare
C12694,144.513072,0.727273,758.5,0.0,758.5,0.0,0.666667,0.0,0.583333,0.0,0,12,3000.0,860.545375,192.201279,0.142857,12,4.980265924500402,6.632660322035828,0.0,0.3333335,1.0,0.142857,1.1330419684002633,0.048154972342552484,0.0,0.0,0.88351776354106,1,-1.7925593291252986,-0.7587909220946596,1.059878338743446,Låg lönsamhet,Mönstermedborgare
C12695,1182.324933,1.0,0.0,0.0,0.0,258.13761,0.0,0.0,0.0,0.583333,8,0,1200.0,503.164651,326.336533,0.0,12,7.076083494902916,0.0,5.5573592333442114,0.2916665,0.6666666666666666,0.0,1.9416890161177298,0.9844504021648627,2.5813761,0.0,0.0,0,2.5031308557216043,-0.17246673321930542,6.135942726923077,Medel lönsamhet,Becknare
C12696,32.821775,1.0,644.99,0.0,644.99,0.0,1.0,0.0,1.0,0.0,0,33,4000.0,579.016837,75.944094,0.3,12,3.5211048258306445,6.470784023786626,0.0,0.5,2.75,0.3,0.8963247681852661,0.008203392901774556,0.0,0.0,0.8657700103357092,1,-2.504831483182372,-0.41056984153545234,0.5845124711538462,Låg lönsamhet,Mönstermedborgare
C12697,1.365808,0.142857,60.0,60.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,4000.0,0.0,0.0,0.0,7,0.8611196126437753,4.110873864173311,0.0,0.0714285,0.14285714285714285,0.0,0.0,0.00034136665833541614,0.0,0.375,0.0,1,-0.7945105977965546,-2.261260392431269,0.0835363,Låg lönsamhet,Mönstermedborgare
C12698,119.604008,1.0,1068.28,0.0,1068.28,0.0,1.0,0.0,0.888889,0.0,0,18,1000.0,828.169919,131.584974,1.0,9,4.7925125175717,6.97474080376276,0.0,0.5,2.0,1.0,0.774511745286548,0.11948452347652347,0.0,0.0,0.9144040812134078,1,-2.9670610568579496,-0.4358001423002408,1.0682800000000001,Låg lönsamhet,Mönstermedborgare
C12699,134.238558,1.0,420.0,287.0,133.0,0.0,0.583333,0.083333,0.416667,0.0,0,7,7500.0,519.436959,190.475641,0.0,12,4.90704031525696,6.042632833682381,0.0,0.2916665,0.5833333333333334,0.0,1.2338170047505939,0.01789608825489935,0.0,0.551923076923077,0.25576923076923075,1,-1.1456791591618507,-0.7189271982529969,0.8393790692307694,Låg lönsamhet,Mönstermedborgare
C12700,128.48978,1.0,462.86,0.0,462.86,0.0,1.0,0.0,1.0,0.0,0,34,3000.0,381.3599,171.903711,0.0,12,4.863601959106412,6.1395827825604385,0.0,0.5,2.8333333333333335,0.0,0.8221443970163411,0.04281565478173942,0.0,0.0,0.8223359272287958,1,-1.9266865809941438,0.05396080826544842,0.8502376153846154,Låg lönsamhet,Mönstermedborgare
C12701,749.168331,0.777778,164.9,164.9,0.0,1806.070919,0.111111,0.111111,0.0,0.666667,10,2,2000.0,190.995312,244.581997,0.0,9,6.620297622680502,5.111385197196399,7.4994625366400225,0.388889,1.3333333333333333,0.0,0.09685503480794486,0.3743969670164917,5.0,0.6224990562476407,0.0,2,1.4359901032355724,1.192062318469623,18.359309007,Hög lönsamhet,Stureplan
C12702,1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,0.0,0.083333,2,0,2000.0,408.068987,478.097868,0.0,12,7.343157992010708,0.0,6.310032606236275,0.0416665,0.16666666666666666,0.0,0.7418587926394248,0.7719067271364317,5.0,0.0,0.0,0,3.3114463070388993,-0.5202224318074409,9.319561443846153,Medel lönsamhet,Becknare
C12703,172.131105,1.0,1666.95,0.0,1666.95,0.0,1.0,0.0,1.0,0.0,0,38,2500.0,1326.099687,163.00004,0.916667,12,5.154049139857765,7.419350606450218,0.0,0.5,3.1666666666666665,0.916667,0.7950476255283431,0.06882491203518593,0.0,0.0,0.9434053029231161,1,-3.070060256754767,-0.07566451921466433,1.3374392360498653,Låg lönsamhet,Mönstermedborgare
C12704,266.475852,0.272727,0.0,0.0,0.0,1560.735908,0.0,0.0,0.0,0.166667,2,0,1500.0,792.623374,226.586503,0.0,12,5.589029289364022,0.0,7.353553243121828,0.0833335,0.16666666666666666,0.0,0.5075271497183248,0.17753221319120585,5.0,0.0,0.0,0,2.616382390251727,-1.1862182178582001,10.629435787692309,Medel lönsamhet,Becknare
C12705,549.915249,1.0,1556.66,912.7,643.96,0.0,1.0,1.0,1.0,0.0,0,41,11000.0,2285.324243,178.691151,0.0,12,6.311580984255321,7.350939974117316,0.0,0.5,3.4166666666666665,0.0,1.4671521660696172,0.04998775102263431,0.0,0.5509277703330798,0.3887098137215844,2,-1.754466091867782,0.7640857806347092,3.3124894192307694,Medel lönsamhet,Stureplan
C12706,0.0,0.0,1090.69,815.7,274.99,0.0,0.5,0.166667,0.416667,0.0,0,17,1800.0,0.0,0.0,0.0,12,0.0,6.995482233218622,0.0,0.25,1.4166666666666667,0.0,0.0,0.0,0.0,0.685064962332765,0.23095012135820406,1,-2.0159194961002362,-1.2430442322975135,0.8389923076923077,Låg lönsamhet,Mönstermedborgare
C12707,8559.236795,1.0,170.0,170.0,0.0,3260.296078,0.083333,0.083333,0.0,0.25,11,1,9000.0,1541.113331,4403.024728,0.0,12,9.054883131720464,5.14166355650266,8.089879965289416,0.1666665,1.0,0.0,0.4491344658017005,0.950920652705255,5.0,0.6296296296296297,0.0,0,2.6569260219455897,1.5964515715653445,53.11427123,Hög lönsamhet,Becknare
C12708,6810.401782,1.0,635.76,164.32,471.44,3863.40531,0.916667,0.083333,0.916667,0.25,13,17,10000.0,3161.148768,3781.907645,0.0,12,8.826353219664439,6.456392818486935,8.25956308372377,0.5833335,2.5,0.0,0.7024516990465846,0.6809720809919008,5.0,0.22333369577035989,0.6407524192671523,2,1.0972101422072724,2.475471541115448,50.45770106923077,Hög lönsamhet,Stureplan
C12709,2917.656276,1.0,141.81,141.81,0.0,2431.292076,0.166667,0.166667,0.0,0.583333,10,2,8000.0,993.289914,1013.060637,0.0,12,7.978878609895214,4.961515075464842,7.7965893329144595,0.375,1.0,0.0,0.3858782148777537,0.3646614518185227,5.0,0.5864521731938299,0.0,0,1.7292451457053526,1.2887854897342401,26.292636913846156,Hög lönsamhet,Becknare
C12710,542.807485,1.0,220.62,220.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,2000.0,608.782428,166.733071,0.0,12,6.298595296355207,5.400964203508179,0.0,0.0833335,0.25,0.0,2.7469652016965975,0.27126810844577715,0.0,0.6881042979227746,0.0,1,-0.1289265239871466,-1.1385409184499244,2.2574287884615387,Låg lönsamhet,Mönstermedborgare
C12712,2362.643772,1.0,2826.99,1496.59,1330.4,0.0,1.0,0.75,1.0,0.0,0,97,3000.0,1748.687628,984.331832,0.0,12,7.767959678508029,7.947321490942319,0.0,0.5,8.083333333333334,0.0,0.6183500040664924,0.7872854955014995,0.0,0.5113068373995128,0.45452837215022945,2,-1.442802723726973,2.9219021807453083,11.261699123076925,Medel lönsamhet,Stureplan
C12713,4164.796859,1.0,784.63,617.54,167.09,0.0,0.454545,0.454545,0.181818,0.0,0,16,9000.0,1072.433416,1311.061985,0.0,11,8.334662858990168,6.6664859436838455,0.0,0.2272725,1.4545454545454546,0.0,1.3650616906177209,0.46270379502277525,0.0,0.698077162203407,0.18888122717972486,2,-0.3675595998477091,0.5625780959018936,18.00717857916667,Hög lönsamhet,Stureplan
C12714,1304.460033,1.0,0.0,0.0,0.0,78.763096,0.0,0.0,0.0,0.166667,2,0,1500.0,395.136073,368.588193,0.0,12,7.174310773346542,0.0,4.379060941349592,0.0833335,0.16666666666666666,0.0,4.953870810130038,0.8690606482345103,0.78763096,0.0,0.0,0,2.2691089872443793,-1.7310005849654528,5.501849948461539,Medel lönsamhet,Becknare
C12715,1601.692049,1.0,61.46,0.0,61.46,0.0,0.25,0.0,0.25,0.0,0,6,4000.0,399.369214,512.759705,0.0,12,7.379440024983917,4.134526351854933,0.0,0.125,0.5,0.0,5.0,0.40032293151712073,0.0,0.0,0.38065155456459804,1,0.18541001214541653,-1.761136571174026,6.207630957692308,Medel lönsamhet,Mönstermedborgare
C12716,4556.537803,0.909091,1450.0,1450.0,0.0,2260.73569,0.090909,0.090909,0.0,0.181818,2,1,9000.0,1010.845518,917.567262,0.0,11,8.424537801197518,7.280008252884188,7.723887801926622,0.1363635,0.2727272727272727,0.0,0.27233768846294115,0.5062257308076881,1.4585391548387097,0.9354838709677419,0.0,2,1.0598764524361466,1.1837137666787108,35.26547877916667,Hög lönsamhet,Stureplan
C12717,751.398349,1.0,1977.5,747.5,1230.0,611.974158,0.833333,0.5,0.5,0.083333,1,21,3500.0,1068.053378,267.917098,0.1,12,6.623265903112931,7.590094260825479,6.4183227784407455,0.458333,1.8333333333333333,0.1,0.41230034073167543,0.214623921451014,0.2945723985559567,0.35980746089049337,0.592057761732852,2,-0.8564529838118792,1.1143377887628385,7.888142949615385,Medel lönsamhet,Stureplan
C12718,1510.111755,1.0,1895.25,541.57,1353.68,0.0,1.0,0.166667,0.75,0.0,0,23,9000.0,1711.89518,313.131912,0.0,12,7.320600920490774,7.547633530662742,0.0,0.5,1.9166666666666667,0.0,0.9027792643375082,0.16777155371625374,0.0,0.27142964540784364,0.6784513218894875,2,-1.5909169752655064,0.7956351124830314,7.266006750000001,Medel lönsamhet,Stureplan
C12719,3490.855736,1.0,1039.48,1039.48,0.0,4200.991254,0.083333,0.083333,0.0,0.25,10,3,9000.0,1091.424125,1048.661408,0.0,12,8.158188603391322,6.947437424120841,8.343313800012965,0.1666665,1.0833333333333333,0.0,0.20822858165387928,0.3878297673591823,3.6867617281567027,0.9122406711833468,0.0,2,1.4111561324526274,1.3483291399140465,40.07822208615384,Hög lönsamhet,Stureplan
C12720,6384.360491,1.0,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.75,26,19,7500.0,2275.686606,1485.827109,0.0,12,8.761763225917523,7.527169801564567,7.670978955096344,0.5416665,3.75,0.0,0.5686344267166593,0.8511345808558859,1.0957362139980786,0.7124803254226202,0.23641687618814006,2,0.32618342775000875,2.998541350261196,39.17852775307693,Hög lönsamhet,Stureplan
C12721,1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,287.690115,483.2481,0.0,12,7.191921568054113,3.086486636822455,0.0,0.0416665,0.08333333333333333,0.0,5.0,0.8845128934043971,0.0,0.1728701406120761,0.0,0,1.1699961055223123,-1.719259829849058,5.122437896153847,Medel lönsamhet,Becknare
C12722,9226.646604,1.0,671.31,671.31,0.0,6171.934509,0.5,0.5,0.0,0.5,12,12,12000.0,2726.318749,3129.402094,0.0,12,9.129959322504849,6.510719543676433,8.727929613071458,0.5,2.0,0.0,0.39833742722297005,0.7688231484042997,5.0,0.870350442753238,0.0,2,1.7515715378628045,2.7784412885002427,73.98463007076923,Hög lönsamhet,Stureplan
C12723,3441.516174,1.0,358.68,0.0,358.68,0.0,1.0,0.0,0.916667,0.0,0,12,7500.0,1376.000823,751.654272,0.0,12,8.143957928921475,5.885214747265271,0.0,0.5,1.0,0.0,3.8256250639457297,0.4588076488468204,0.0,0.0,0.7819830818871545,2,-0.8573042532528811,-0.047493475197000694,13.512508361538464,Hög lönsamhet,Stureplan
C12724,1117.34082,1.0,474.96,0.0,474.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,609.837201,3449.632561,0.0,12,7.019601455201107,6.165333817086952,0.0,0.5,1.0,0.0,1.2812782607782167,1.1162245954045953,0.0,0.0,0.826074857381383,2,-0.5527204629697334,0.9406821373752814,4.662818538461538,Medel lönsamhet,Stureplan
C12725,1828.62196,1.0,0.0,0.0,0.0,689.185829,0.0,0.0,0.0,0.083333,1,0,2300.0,2466.964742,471.940554,0.0,12,7.511864645260065,0.0,6.536960878723191,0.0416665,0.08333333333333333,0.0,3.574348586053047,0.7947075010864841,5.0,0.0,0.0,0,3.4266239520530877,-1.1891277279871408,11.274304947692308,Medel lönsamhet,Becknare
C12726,3011.469977,1.0,582.28,0.0,582.28,3325.302419,1.0,0.0,1.0,0.333333,8,14,6500.0,2975.129814,1001.234058,0.0,12,8.01051561160817,6.368667345498175,8.109616581355999,0.6666665,1.8333333333333333,0.0,0.7611787331226799,0.46323180695277655,4.873809021222959,0.0,0.8534326083133025,2,0.5995306110091114,2.0076614638180144,32.493884028461544,Hög lönsamhet,Stureplan
C12727,99.680638,0.818182,0.0,0.0,0.0,437.399211,0.0,0.0,0.0,0.333333,5,0,10500.0,661.87877,122.779423,0.333333,12,4.611953507156056,0.0,6.083129935905909,0.1666665,0.4166666666666667,0.333333,1.5097626852252708,0.009492490048566803,4.37399211,0.0,0.0,0,1.6253345184075751,-1.8205372652416127,2.9472789595905615,Medel lönsamhet,Becknare
C12728,1517.559661,1.0,0.0,0.0,0.0,456.396077,0.0,0.0,0.0,0.166667,2,0,1950.0,473.175712,381.272303,0.0,12,7.325517573144353,0.0,6.125549704813816,0.0833335,0.16666666666666666,0.0,1.0344988420178338,0.777836832906202,4.56396077,0.0,0.0,0,3.1491073265590592,-0.5267826715874325,8.645359169999999,Medel lönsamhet,Becknare
C12729,101.025128,0.454545,0.0,0.0,0.0,1846.252071,0.0,0.0,0.0,0.333333,10,0,6500.0,5321.022187,82.041959,1.0,12,4.625219135885544,0.0,7.5214544467941264,0.1666665,0.8333333333333334,1.0,2.880506819039317,0.015539936625134594,5.0,0.0,0.0,0,1.2742466108245554,-2.281290167987734,11.361551206153846,Medel lönsamhet,Becknare
C12730,12.737355,0.909091,152.73,0.0,152.73,0.0,0.75,0.0,0.666667,0.0,0,9,1200.0,159.150457,130.831887,0.555556,12,2.620118764623989,5.035197816924508,0.0,0.375,0.75,0.555556,1.035259591491576,0.010605624479600334,0.0,0.0,0.6043208166818343,1,-2.079242330938184,-1.6463691458735843,0.13925785002161536,Låg lönsamhet,Mönstermedborgare
C12731,1135.816377,1.0,520.24,520.24,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,1200.0,706.605439,785.964114,0.0,12,7.035986982907131,6.256210588276705,0.0,0.2916665,0.8333333333333334,0.0,1.3556239716829102,0.9457255428809327,0.0,0.8387720882239134,0.0,2,0.02418020998951904,0.7276661573659908,4.768709142307693,Medel lönsamhet,Stureplan
C12732,24.1725,0.727273,270.0,0.0,270.0,0.0,0.818182,0.0,0.818182,0.0,0,6,8500.0,378.193141,102.149848,0.714286,11,3.225752128807633,5.602118820879701,0.0,0.409091,0.5454545454545454,0.714286,1.3955466457564576,0.002843489001293965,0.0,0.0,0.7297297297297297,1,-2.381314606881357,-1.5737601757445951,0.2537767569375,Låg lönsamhet,Mönstermedborgare
C12733,763.696095,1.0,1229.42,1229.42,0.0,0.0,1.0,1.0,0.0,0.0,0,34,7000.0,2422.735455,294.622525,0.0,12,6.639478493459398,7.115110853495733,0.0,0.5,2.8333333333333335,0.0,1.9690312698103085,0.10908385873446651,0.0,0.924779227031337,0.0,2,-1.3544565836233649,0.8091377911946487,3.883000365384616,Medel lönsamhet,Stureplan
C12734,8073.909084,1.0,0.0,0.0,0.0,3860.699586,0.0,0.0,0.0,0.916667,25,0,8500.0,2414.311297,2333.795712,0.0,12,8.996516889080107,0.0,8.258862672805968,0.4583335,2.0833333333333335,0.0,0.6251939704871698,0.9497599204799435,5.0,0.0,0.0,0,3.185970100880024,1.4858533810131083,54.81164777538462,Hög lönsamhet,Becknare
C12735,745.157677,1.0,485.17,485.17,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,191.111587,285.884887,0.0,12,6.61493694114047,6.186558356975435,0.0,0.0833335,0.16666666666666666,0.0,0.39309621531563027,0.24830312462512497,0.0,0.8291094895500453,0.0,2,-0.3038613228156053,-0.3284968771894574,3.239198757692308,Medel lönsamhet,Stureplan
C12736,32.915398,0.727273,192.99,68.6,124.39,0.0,0.333333,0.083333,0.25,0.0,0,5,6000.0,153.983501,137.922744,0.090909,12,3.5238691295495896,5.267806611343015,0.0,0.1666665,0.4166666666666667,0.090909,0.793770302592917,0.005484985502416264,0.0,0.23413768387999587,0.42455373903546195,1,-1.1709890535931922,-1.553116940529951,0.2635426618585308,Låg lönsamhet,Mönstermedborgare
C12737,8198.627284,1.0,0.0,0.0,0.0,2909.753084,0.0,0.0,0.0,0.416667,6,0,14000.0,2141.722429,2007.048657,0.0,12,9.011843979048587,0.0,7.976167118437306,0.2083335,0.5,0.0,0.7357966708934354,0.5855744078280123,5.0,0.0,0.0,0,3.307639071735764,0.24503978310589813,49.43935468615385,Hög lönsamhet,Becknare
C12738,623.955961,0.818182,0.0,0.0,0.0,2119.702403,0.0,0.0,0.0,0.166667,3,0,1200.0,1838.851003,174.872521,0.25,12,6.43768118485381,0.0,7.6595026349608,0.0833335,0.25,0.25,0.867095260701697,0.5195303588676103,5.0,0.0,0.0,0,2.8217698692337607,-0.8863795408028137,14.844195444423075,Hög lönsamhet,Becknare
C12739,2123.483416,1.0,2453.18,2051.52,401.66,0.0,0.583333,0.5,0.5,0.0,0,33,7500.0,517.974559,519.270488,0.0,12,7.661283953452382,7.805547972214156,0.0,0.2916665,2.75,0.0,0.21105809639064782,0.28309337634982,0.0,0.8035156158202712,0.15731754126226904,2,-1.0019377425280571,1.149753542949499,10.054305446153847,Medel lönsamhet,Stureplan
